,Baths,Beds,House size,Location,PriceR
6644,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
6645,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6646,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6648,3.0,3.0,110000.0,"Malabe,  Colombo",14200000.0
6652,4.0,5.0,480000.0,"Malabe,  Colombo",65000000.0
6653,3.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
6655,3.0,4.0,170000.0,"Malabe,  Colombo",24500000.0
6657,3.0,4.0,180000.0,"Malabe,  Colombo",24500000.0
6658,3.0,4.0,285000.0,"Malabe,  Colombo",49500000.0
6663,2.0,3.0,140000.0,"Malabe,  Colombo",18500000.0
6664,3.0,3.0,230000.0,"Malabe,  Colombo",28000000.0
6665,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
6667,5.0,5.0,430000.0,"Malabe,  Colombo",55000000.0
6669,3.0,3.0,210000.0,"Malabe,  Colombo",25500000.0
6671,3.0,4.0,170000.0,"Malabe,  Colombo",24500000.0
6673,7.0,10.0,570000.0,"Malabe,  Colombo",52000000.0
6675,2.0,3.0,125000.0,"Malabe,  Colombo",26500000.0
6679,2.0,3.0,140000.0,"Malabe,  Colombo",16000000.0
6680,2.0,3.0,130000.0,"Malabe,  Colombo",17000000.0
6683,3.0,3.0,110000.0,"Malabe,  Colombo",14200000.0
6685,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6687,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6688,3.0,5.0,310000.0,"Malabe,  Colombo",37500000.0
6689,3.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
6690,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6692,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6694,3.0,3.0,120000.0,"Malabe,  Colombo",29500000.0
6699,7.0,10.0,570000.0,"Malabe,  Colombo",52000000.0
6700,4.0,4.0,110000.0,"Malabe,  Colombo",25000000.0
6702,3.0,4.0,170000.0,"Malabe,  Colombo",24500000.0
6708,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6709,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6710,4.0,4.0,170000.0,"Malabe,  Colombo",24500000.0
6711,3.0,3.0,120000.0,"Malabe,  Colombo",14000000.0
6716,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6717,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6721,2.0,3.0,140000.0,"Malabe,  Colombo",18500000.0
6724,2.0,3.0,125000.0,"Malabe,  Colombo",26500000.0
6725,2.0,3.0,140000.0,"Malabe,  Colombo",16000000.0
6726,2.0,3.0,130000.0,"Malabe,  Colombo",17000000.0
6730,2.0,3.0,140000.0,"Malabe,  Colombo",18500000.0
6731,3.0,5.0,180000.0,"Malabe,  Colombo",25000000.0
6732,3.0,3.0,230000.0,"Malabe,  Colombo",28000000.0
6733,4.0,5.0,280000.0,"Malabe,  Colombo",32500000.0
6734,4.0,5.0,300000.0,"Malabe,  Colombo",39000000.0
6735,3.0,5.0,280000.0,"Malabe,  Colombo",32500000.0
6736,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
6739,4.0,5.0,450000.0,"Malabe,  Colombo",62000000.0
6741,2.0,3.0,200000.0,"Malabe,  Colombo",27500000.0
6742,4.0,5.0,220000.0,"Malabe,  Colombo",27500000.0
6745,5.0,5.0,430000.0,"Malabe,  Colombo",55000000.0
6747,3.0,3.0,210000.0,"Malabe,  Colombo",25500000.0
6748,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6752,4.0,5.0,550000.0,"Malabe,  Colombo",65000000.0
6753,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6757,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6758,2.0,3.0,110000.0,"Malabe,  Colombo",14200000.0
6761,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
6762,5.0,5.0,430000.0,"Malabe,  Colombo",55000000.0
6772,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
6773,3.0,3.0,140000.0,"Malabe,  Colombo",22000000.0
6776,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6778,3.0,4.0,320000.0,"Malabe,  Colombo",45000000.0
6779,3.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
6780,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6788,2.0,3.0,100000.0,"Malabe,  Colombo",22500000.0
6792,2.0,3.0,119000.0,"Malabe,  Colombo",16500000.0
6793,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6795,4.0,5.0,350000.0,"Malabe,  Colombo",50000000.0
6802,3.0,5.0,300000.0,"Malabe,  Colombo",37500000.0
6807,3.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6809,6.0,6.0,400000.0,"Malabe,  Colombo",98000000.0
6811,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6816,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
6817,3.0,3.0,255000.0,"Malabe,  Colombo",34000000.0
6819,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
6827,2.0,4.0,250000.0,"Malabe,  Colombo",60000000.0
6828,2.0,4.0,280000.0,"Malabe,  Colombo",36000000.0
6829,3.0,4.0,350000.0,"Malabe,  Colombo",47000000.0
6830,4.0,5.0,400000.0,"Malabe,  Colombo",55000000.0
6831,4.0,4.0,595000.0,"Malabe,  Colombo",98000000.0
6834,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6837,3.0,4.0,720000.0,"Malabe,  Colombo",105000000.0
6839,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
6843,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6846,3.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6851,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
6860,3.0,4.0,285000.0,"Malabe,  Colombo",49500000.0
6861,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6865,3.0,4.0,320000.0,"Malabe,  Colombo",45000000.0
6867,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6878,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6883,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6890,10.0,10.0,720000.0,"Malabe,  Colombo",145000000.0
6893,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6896,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6899,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6902,4.0,5.0,450000.0,"Malabe,  Colombo",65000000.0
6905,2.0,3.0,140000.0,"Malabe,  Colombo",18500000.0
6906,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
6912,2.0,3.0,125000.0,"Malabe,  Colombo",26500000.0
6915,2.0,3.0,180000.0,"Malabe,  Colombo",23500000.0
6921,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6926,3.0,4.0,240000.0,"Malabe,  Colombo",31000000.0
6928,3.0,5.0,300000.0,"Malabe,  Colombo",37500000.0
6929,6.0,6.0,450000.0,"Malabe,  Colombo",97500000.0
6931,3.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
6934,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6935,3.0,5.0,310000.0,"Malabe,  Colombo",37500000.0
6939,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6940,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
6944,5.0,5.0,586400.0,"Malabe,  Colombo",130000000.0
6953,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6954,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6957,3.0,3.0,140000.0,"Malabe,  Colombo",22000000.0
6958,4.0,5.0,290000.0,"Malabe,  Colombo",39000000.0
6960,2.0,3.0,190000.0,"Malabe,  Colombo",27500000.0
6961,4.0,5.0,100000.0,"Malabe,  Colombo",95000000.0
6965,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
6967,2.0,3.0,140000.0,"Malabe,  Colombo",18500000.0
6977,3.0,3.0,120000.0,"Malabe,  Colombo",29500000.0
6979,2.0,3.0,125000.0,"Malabe,  Colombo",26500000.0
6981,2.0,3.0,130000.0,"Malabe,  Colombo",17000000.0
6986,2.0,3.0,110000.0,"Malabe,  Colombo",14200000.0
6987,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
6988,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
6991,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
6992,5.0,5.0,560000.0,"Malabe,  Colombo",130000000.0
6993,3.0,4.0,320000.0,"Malabe,  Colombo",45000000.0
6994,3.0,5.0,310000.0,"Malabe,  Colombo",37500000.0
6995,3.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
6999,4.0,4.0,260000.0,"Malabe,  Colombo",37500000.0
7000,4.0,5.0,450000.0,"Malabe,  Colombo",65000000.0
7011,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7017,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7020,4.0,4.0,400000.0,"Malabe,  Colombo",60000000.0
7022,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7023,3.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
7027,3.0,4.0,300000.0,"Malabe,  Colombo",49500000.0
7034,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7036,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7039,3.0,3.0,245000.0,"Malabe,  Colombo",34000000.0
7040,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7044,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7045,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7048,2.0,3.0,140000.0,"Malabe,  Colombo",18500000.0
7049,3.0,5.0,180000.0,"Malabe,  Colombo",25000000.0
7050,3.0,3.0,230000.0,"Malabe,  Colombo",25000000.0
7051,4.0,5.0,280000.0,"Malabe,  Colombo",32500000.0
7052,4.0,5.0,300000.0,"Malabe,  Colombo",39000000.0
7053,3.0,5.0,280000.0,"Malabe,  Colombo",32500000.0
7054,2.0,3.0,107000.0,"Malabe,  Colombo",14200000.0
7056,4.0,5.0,450000.0,"Malabe,  Colombo",62000000.0
7060,5.0,5.0,430000.0,"Malabe,  Colombo",55000000.0
7069,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7071,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7079,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7086,2.0,3.0,150000.0,"Malabe,  Colombo",16500000.0
7088,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7094,4.0,5.0,420000.0,"Malabe,  Colombo",66000000.0
7095,2.0,4.0,220000.0,"Malabe,  Colombo",29500000.0
7100,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7101,1.0,3.0,120000.0,"Malabe,  Colombo",15000000.0
7103,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7104,3.0,4.0,300000.0,"Malabe,  Colombo",47000000.0
7105,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7109,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7111,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7112,2.0,3.0,150000.0,"Malabe,  Colombo",16500000.0
7114,3.0,4.0,264300.0,"Malabe,  Colombo",35000000.0
7116,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7117,3.0,5.0,300000.0,"Malabe,  Colombo",37500000.0
7120,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7121,3.0,4.0,300000.0,"Malabe,  Colombo",110000000.0
7125,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7128,1.0,2.0,160000.0,"Malabe,  Colombo",14800000.0
7134,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7135,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7139,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7140,2.0,3.0,110000.0,"Malabe,  Colombo",14200000.0
7142,3.0,4.0,285000.0,"Malabe,  Colombo",49500000.0
7149,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7150,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7155,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7157,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7162,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7163,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7164,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7172,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7177,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7178,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7180,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7183,4.0,4.0,267500.0,"Malabe,  Colombo",48000000.0
7188,2.0,3.0,110000.0,"Malabe,  Colombo",14200000.0
7197,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7198,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7201,2.0,4.0,210000.0,"Malabe,  Colombo",37000000.0
7204,4.0,4.0,400000.0,"Malabe,  Colombo",65000000.0
7210,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7213,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7217,4.0,5.0,487100.0,"Malabe,  Colombo",59000000.0
7219,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7222,2.0,3.0,135000.0,"Malabe,  Colombo",14500000.0
7223,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7225,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7226,2.0,3.0,266800.0,"Malabe,  Colombo",43500000.0
7229,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7231,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7240,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7242,3.0,5.0,300000.0,"Malabe,  Colombo",37500000.0
7249,4.0,5.0,400000.0,"Malabe,  Colombo",65000000.0
7251,7.0,10.0,570000.0,"Malabe,  Colombo",52000000.0
7256,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7257,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7260,7.0,10.0,570000.0,"Malabe,  Colombo",52000000.0
7262,3.0,4.0,285000.0,"Malabe,  Colombo",47000000.0
7267,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7273,2.0,3.0,125000.0,"Malabe,  Colombo",16500000.0
7275,3.0,3.0,150000.0,"Malabe,  Colombo",18500000.0
7280,3.0,5.0,300000.0,"Malabe,  Colombo",37500000.0
7287,3.0,5.0,300000.0,"Malabe,  Colombo",75000000.0
7288,3.0,4.0,285000.0,"Malabe,  Colombo",49500000.0
7292,7.0,10.0,570000.0,"Malabe,  Colombo",52000000.0
7294,4.0,4.0,200500.0,"Malabe,  Colombo",27500000.0
7297,1.0,3.0,200000.0,"Matale City,  Matale",9500000.0
7298,1.0,3.0,120000.0,"Matale City,  Matale",9500000.0
7299,1.0,3.0,150000.0,"Matale City,  Matale",14000000.0
7301,1.0,3.0,200000.0,"Matale City,  Matale",4100888.0
7302,2.0,4.0,250000.0,"Matale City,  Matale",50000000.0
7305,1.0,3.0,180000.0,"Matale City,  Matale",7000000.0
7306,1.0,2.0,150000.0,"Matale City,  Matale",11000000.0
7307,2.0,4.0,180000.0,"Matale City,  Matale",37000000.0
7308,1.0,1.0,100000.0,"Matale City,  Matale",6000000.0
7309,1.0,2.0,200000.0,"Matale City,  Matale",9000000.0
7310,1.0,3.0,120000.0,"Matale City,  Matale",9500000.0
7313,2.0,4.0,154400.0,"Matara City,  Matara",9500000.0
7315,1.0,2.0,120000.0,"Matara City,  Matara",10500000.0
7318,1.0,2.0,125000.0,"Matara City,  Matara",14000000.0
7319,1.0,3.0,120000.0,"Matara City,  Matara",9530000.0
7320,1.0,4.0,130000.0,"Matara City,  Matara",7000000.0
7321,2.0,2.0,149700.0,"Matara City,  Matara",9600000.0
7322,2.0,4.0,160000.0,"Matara City,  Matara",16500000.0
7323,1.0,2.0,150000.0,"Matara City,  Matara",9000000.0
7326,1.0,2.0,180000.0,"Matara City,  Matara",6100000.0
7327,3.0,6.0,163350.0,"Matara City,  Matara",70000000.0
7329,3.0,6.0,260000.0,"Matara City,  Matara",25000000.0
7330,1.0,2.0,150000.0,"Matara City,  Matara",7500000.0
7331,9.0,10.0,386600.0,"Matara City,  Matara",120000000.0
7336,1.0,3.0,140000.0,"Matara City,  Matara",9000000.0
7339,1.0,4.0,175000.0,"Matara City,  Matara",25500000.0
7340,1.0,3.0,120000.0,"Matara City,  Matara",9530000.0
7342,2.0,4.0,250000.0,"Matara City,  Matara",11700000.0
7344,2.0,4.0,250000.0,"Matara City,  Matara",32500000.0
7345,1.0,4.0,175000.0,"Matara City,  Matara",13000000.0
7346,2.0,4.0,250000.0,"Matara City,  Matara",21000000.0
7347,1.0,2.0,150000.0,"Matara City,  Matara",8500000.0
7349,3.0,6.0,163350.0,"Matara City,  Matara",70000000.0
7350,1.0,2.0,150000.0,"Matara City,  Matara",7500000.0
7352,2.0,3.0,185000.0,"Matugama,  Kalutara",14000000.0
7353,1.0,2.0,100000.0,"Matugama,  Kalutara",3500000.0
7355,3.0,7.0,540000.0,"Matugama,  Kalutara",59000000.0
7356,1.0,3.0,200000.0,"Matugama,  Kalutara",6500000.0
7357,2.0,5.0,280000.0,"Matugama,  Kalutara",15500000.0
7358,1.0,3.0,120000.0,"Matugama,  Kalutara",7500000.0
7359,1.0,3.0,120000.0,"Matugama,  Kalutara",4500000.0
7360,1.0,5.0,280000.0,"Matugama,  Kalutara",13000000.0
7361,1.0,3.0,250000.0,"Matugama,  Kalutara",39000000.0
7362,1.0,3.0,108800.0,"Mawanella,  Kegalle",5700000.0
7363,1.0,3.0,2178000.0,"Mawanella,  Kegalle",9000000.0
7364,1.0,3.0,108000.0,"Mawanella,  Kegalle",8500000.0
7365,1.0,2.0,230000.0,"Mawanella,  Kegalle",7000000.0
7366,2.0,4.0,260000.0,"Mawanella,  Kegalle",15000000.0
7367,2.0,3.0,230000.0,"Mawanella,  Kegalle",6500000.0
7368,1.0,3.0,254000.0,"Mawanella,  Kegalle",18000000.0
7369,2.0,5.0,272000.0,"Mawanella,  Kegalle",39000000.0
7370,1.0,2.0,230000.0,"Mawanella,  Kegalle",7000000.0
7371,2.0,4.0,260000.0,"Mawanella,  Kegalle",15000000.0
7372,2.0,3.0,230000.0,"Mawanella,  Kegalle",6500000.0
7373,1.0,3.0,160000.0,"Meegoda,  Colombo",7500000.0
7374,2.0,3.0,120000.0,"Meegoda,  Colombo",11000000.0
7375,1.0,2.0,180000.0,"Meegoda,  Colombo",5500000.0
7376,1.0,3.0,105000.0,"Meegoda,  Colombo",9200000.0
7377,1.0,3.0,160000.0,"Meegoda,  Colombo",11000000.0
7378,2.0,4.0,170000.0,"Meegoda,  Colombo",18500000.0
7380,2.0,3.0,180000.0,"Meegoda,  Colombo",8400000.0
7383,1.0,3.0,105000.0,"Meegoda,  Colombo",9200000.0
7384,3.0,5.0,260000.0,"Minuwangoda,  Gampaha",17000000.0
7386,1.0,2.0,120000.0,"Minuwangoda,  Gampaha",6000000.0
7388,3.0,5.0,260000.0,"Minuwangoda,  Gampaha",17000000.0
7389,3.0,7.0,300000.0,"Minuwangoda,  Gampaha",15500000.0
7390,1.0,3.0,300000.0,"Minuwangoda,  Gampaha",17500000.0
7391,1.0,4.0,180000.0,"Minuwangoda,  Gampaha",9500000.0
7393,1.0,2.0,200000.0,"Minuwangoda,  Gampaha",10500000.0
7394,1.0,3.0,120000.0,"Minuwangoda,  Gampaha",7500000.0
7396,1.0,2.0,125000.0,"Minuwangoda,  Gampaha",8000000.0
7397,1.0,2.0,104000.0,"Minuwangoda,  Gampaha",4800000.0
7399,3.0,5.0,260000.0,"Minuwangoda,  Gampaha",18500000.0
7400,2.0,4.0,150000.0,"Mirigama,  Gampaha",14900000.0
7401,3.0,6.0,424000.0,"Mirigama,  Gampaha",54500000.0
7402,4.0,5.0,385000.0,"Mirigama,  Gampaha",38500000.0
7404,1.0,2.0,120000.0,"Mirigama,  Gampaha",8800000.0
7405,1.0,2.0,750.0,"Mirigama,  Gampaha",4500000.0
7407,1.0,1.0,500.0,"Mirigama,  Gampaha",1200000.0
7408,1.0,2.0,110000.0,"Mirigama,  Gampaha",3800000.0
7409,1.0,2.0,120000.0,"Mirigama,  Gampaha",8800000.0
7410,1.0,2.0,100000.0,"Mirigama,  Gampaha",8800000.0
7411,2.0,4.0,250000.0,"Mirigama,  Gampaha",18000000.0
7415,7.0,8.0,600000.0,"Moratuwa,  Colombo",65000000.0
7416,2.0,4.0,160000.0,"Moratuwa,  Colombo",24500000.0
7427,3.0,8.0,320000.0,"Moratuwa,  Colombo",32000000.0
7428,4.0,5.0,390000.0,"Moratuwa,  Colombo",46500000.0
7430,2.0,5.0,200000.0,"Moratuwa,  Colombo",32000000.0
7433,3.0,6.0,370000.0,"Moratuwa,  Colombo",42000000.0
7434,1.0,2.0,165000.0,"Moratuwa,  Colombo",15900000.0
7435,6.0,4.0,140400.0,"Moratuwa,  Colombo",22000000.0
7445,4.0,6.0,520000.0,"Moratuwa,  Colombo",84000000.0
7446,2.0,2.0,950.0,"Moratuwa,  Colombo",6000000.0
7447,4.0,6.0,480000.0,"Moratuwa,  Colombo",55000000.0
7448,1.0,2.0,110000.0,"Moratuwa,  Colombo",3800000.0
7450,3.0,8.0,250000.0,"Moratuwa,  Colombo",32500000.0
7451,3.0,5.0,300000.0,"Moratuwa,  Colombo",44000000.0
7452,2.0,4.0,150000.0,"Moratuwa,  Colombo",27000000.0
7454,3.0,8.0,250000.0,"Moratuwa,  Colombo",32500000.0
7456,1.0,2.0,170000.0,"Moratuwa,  Colombo",7500000.0
7458,8.0,8.0,550300.0,"Moratuwa,  Colombo",160000000.0
7460,3.0,4.0,200000.0,"Moratuwa,  Colombo",34000000.0
7462,1.0,2.0,163350.0,"Moratuwa,  Colombo",9000000.0
7463,3.0,8.0,250000.0,"Moratuwa,  Colombo",32500000.0
7465,4.0,6.0,270000.0,"Moratuwa,  Colombo",30000000.0
7466,2.0,4.0,275000.0,"Moratuwa,  Colombo",42000000.0
7472,4.0,6.0,400000.0,"Moratuwa,  Colombo",55000000.0
7473,4.0,8.0,800000.0,"Moratuwa,  Colombo",94800000.0
7474,2.0,2.0,150000.0,"Moratuwa,  Colombo",39500000.0
7475,2.0,4.0,210000.0,"Moratuwa,  Colombo",32000000.0
7476,2.0,2.0,150000.0,"Moratuwa,  Colombo",39000000.0
7478,2.0,2.0,100000.0,"Moratuwa,  Colombo",39000000.0
7479,2.0,2.0,100000.0,"Moratuwa,  Colombo",39000000.0
7480,2.0,2.0,100000.0,"Moratuwa,  Colombo",39000000.0
7486,2.0,2.0,160000.0,"Moratuwa,  Colombo",30000000.0
7488,2.0,2.0,128000.0,"Moratuwa,  Colombo",41000000.0
7489,2.0,2.0,128000.0,"Moratuwa,  Colombo",41000000.0
7490,2.0,2.0,130000.0,"Moratuwa,  Colombo",41000000.0
7497,4.0,6.0,400000.0,"Moratuwa,  Colombo",55000000.0
7505,2.0,4.0,160000.0,"Moratuwa,  Colombo",24500000.0
7506,4.0,5.0,380000.0,"Moratuwa,  Colombo",55000000.0
7509,5.0,5.0,420000.0,"Moratuwa,  Colombo",53000000.0
7514,1.0,2.0,120300.0,"Moratuwa,  Colombo",17500000.0
7519,3.0,8.0,320000.0,"Moratuwa,  Colombo",31500000.0
7523,3.0,8.0,250000.0,"Moratuwa,  Colombo",31000000.0
7525,4.0,6.0,270000.0,"Moratuwa,  Colombo",30000000.0
7529,6.0,4.0,140400.0,"Moratuwa,  Colombo",22000000.0
7534,5.0,5.0,420000.0,"Moratuwa,  Colombo",53000000.0
7545,1.0,2.0,545.0,"Moratuwa,  Colombo",4500000.0
7546,2.0,2.0,135000.0,"Moratuwa,  Colombo",34000000.0
7548,4.0,6.0,270000.0,"Moratuwa,  Colombo",30000000.0
7550,4.0,5.0,450000.0,"Moratuwa,  Colombo",55000000.0
7551,2.0,2.0,350000.0,"Moratuwa,  Colombo",35000000.0
7554,4.0,6.0,270000.0,"Moratuwa,  Colombo",30000000.0
7555,6.0,4.0,150000.0,"Moratuwa,  Colombo",23000000.0
7558,4.0,6.0,520000.0,"Moratuwa,  Colombo",84000000.0
7559,1.0,2.0,110000.0,"Moratuwa,  Colombo",3800000.0
7564,1.0,2.0,800.0,"Mount Lavinia,  Colombo",5000000.0
7565,2.0,4.0,200000.0,"Mount Lavinia,  Colombo",170000000.0
7566,3.0,4.0,300000.0,"Mount Lavinia,  Colombo",84000000.0
7567,2.0,4.0,197000.0,"Mount Lavinia,  Colombo",200000000.0
7568,6.0,6.0,400000.0,"Mount Lavinia,  Colombo",75000000.0
7569,3.0,4.0,180000.0,"Mount Lavinia,  Colombo",35000000.0
7572,6.0,9.0,450000.0,"Mount Lavinia,  Colombo",50000000.0
7574,8.0,9.0,170000.0,"Mount Lavinia,  Colombo",73000000.0
7576,3.0,4.0,300000.0,"Mount Lavinia,  Colombo",56016000.0
7579,1.0,2.0,250000.0,"Mount Lavinia,  Colombo",50000000.0
7580,2.0,4.0,150000.0,"Mount Lavinia,  Colombo",240000000.0
7581,4.0,4.0,200000.0,"Mount Lavinia,  Colombo",34800000.0
7585,3.0,4.0,280000.0,"Mount Lavinia,  Colombo",58500000.0
7587,1.0,2.0,150000.0,"Mount Lavinia,  Colombo",11500000.0
7589,2.0,6.0,130000.0,"Mount Lavinia,  Colombo",25000000.0
7590,6.0,9.0,750000.0,"Mount Lavinia,  Colombo",200000000.0
7594,3.0,4.0,350000.0,"Mount Lavinia,  Colombo",225000000.0
7596,8.0,9.0,170000.0,"Mount Lavinia,  Colombo",73000000.0
7598,7.0,9.0,650000.0,"Mount Lavinia,  Colombo",100000000.0
7604,4.0,4.0,179400.0,"Mount Lavinia,  Colombo",42000000.0
7605,5.0,7.0,300000.0,"Mount Lavinia,  Colombo",57000000.0
7608,7.0,9.0,450000.0,"Mount Lavinia,  Colombo",73000000.0
7615,4.0,4.0,300000.0,"Mount Lavinia,  Colombo",115000000.0
7620,7.0,9.0,535500.0,"Mount Lavinia,  Colombo",120000000.0
7622,1.0,2.0,125000.0,"Mount Lavinia,  Colombo",12000000.0
7624,7.0,7.0,350000.0,"Mount Lavinia,  Colombo",67000000.0
7629,8.0,9.0,170000.0,"Mount Lavinia,  Colombo",69000000.0
7632,2.0,4.0,197000.0,"Mount Lavinia,  Colombo",200000000.0
7633,6.0,6.0,400000.0,"Mount Lavinia,  Colombo",75000000.0
7636,1.0,4.0,300000.0,"Narammala,  Kurunegala",12500000.0
7637,2.0,5.0,180000.0,"Narammala,  Kurunegala",12500000.0
7638,2.0,5.0,220000.0,"Narammala,  Kurunegala",7900000.0
7639,2.0,5.0,300000.0,"Narammala,  Kurunegala",3800000.0
7640,1.0,3.0,180000.0,"Narammala,  Kurunegala",14900000.0
7641,1.0,2.0,150000.0,"Narammala,  Kurunegala",3500000.0
7642,1.0,2.0,435600.0,"Narammala,  Kurunegala",5000000.0
7643,1.0,3.0,180000.0,"Narammala,  Kurunegala",14900000.0
7644,5.0,5.0,500000.0,"Nawala,  Colombo",152000000.0
7645,10.0,10.0,826000.0,"Nawala,  Colombo",160000000.0
7646,4.0,5.0,600000.0,"Nawala,  Colombo",200000000.0
7647,4.0,6.0,450000.0,"Nawala,  Colombo",110000000.0
